track_id,track_name,artist_name,album_name,release_date,popularity,track_url,artist_id,genres
1KnUt0rICeoLFYPSL40fsU,Rite Where U Stand,Gang Starr,The Ownerz,2003-01-01,48,https://open.spotify.com/track/1KnUt0rICeoLFYPSL40fsU,5cMgGlA1xGyeAB2ctYlRdZ,"['east coast hip hop', 'hip hop', 'boom bap']"
1LPGwuFgIzbJoShfDdw7MY,Youth,Glass Animals,How To Be A Human Being,2016-08-26,67,https://open.spotify.com/track/1LPGwuFgIzbJoShfDdw7MY,4yvcSjfu4PC0CYQyLy4wSq,[]
1M4gFUYdI8d1UE3H3FY9Jz,AmaSymptoms,De Mogul SA,As'jabule,2022-11-11,2,https://open.spotify.com/track/1M4gFUYdI8d1UE3H3FY9Jz,0QkYGHzYrh3PM5EjcvHfqC,"['amapiano', 'gqom', 'afropop', 'afro soul']"
1MxeXqqsCYq6wnWHEriBGn,Monkey Mind,Hraach,Monkey Mind,2019-02-18,26,https://open.spotify.com/track/1MxeXqqsCYq6wnWHEriBGn,6rdTxNwQhUJTodUx7voWXO,"['organic house', 'tribal house', 'downtempo', 'deep house']"
1NBRGHqZtTTkWp4HghrGK4,La Prision,Ñengo Flow,The Goat,2020-05-15,54,https://open.spotify.com/track/1NBRGHqZtTTkWp4HghrGK4,12vb80Km0Ew53ABfJOepVz,"['reggaeton', 'trap latino']"
1NeZxBuSEhikl0ZrOSgpuW,Cactus,Gustavo Cerati,Fuerza Natural,2009-03-12,61,https://open.spotify.com/track/1NeZxBuSEhikl0ZrOSgpuW,1QOmebWGB6FdFtW7Bo3F0W,"['argentine rock', 'latin rock', 'rock en español', 'latin alternative']"
1OW47kPsWJfvhcQ7V7XwhC,Mayor,Myke Towers,Mayor,2020-06-08,43,https://open.spotify.com/track/1OW47kPsWJfvhcQ7V7XwhC,7iK8PXO48WeuP03g8YR51W,"['reggaeton', 'trap latino', 'urbano latino']"
1Ojs88KkiCrOuygdmx3ra1,Phula (feat. Sykes),Citizen Deep,ARCADE TRILOGY,2024-10-18,22,https://open.spotify.com/track/1Ojs88KkiCrOuygdmx3ra1,2Wcld3BQUXxWUYMmCJYyuM,"['afro house', 'gqom', 'deep house', 'tribal house', 'afro soul']"
1PM7WVCkmMmsWnnbh54FqC,Tres Palabras,Binomio de Oro de América,Más Cerca De Ti,1999-01-01,49,https://open.spotify.com/track/1PM7WVCkmMmsWnnbh54FqC,3yHLsTJ9OZ19qwY1Q5BEQJ,['vallenato']
1Q5veUVWf7OT9xjh1PZKOw,Funeral,Myke Towers,Easy Money Baby,2020-01-24,55,https://open.spotify.com/track/1Q5veUVWf7OT9xjh1PZKOw,7iK8PXO48WeuP03g8YR51W,"['reggaeton', 'trap latino', 'urbano latino']"
1QKHpb1d87XVYb1LCYaZjn,Body Funk - Claptone Remix,Purple Disco Machine,Body Funk (Claptone Remix),2019-04-12,30,https://open.spotify.com/track/1QKHpb1d87XVYb1LCYaZjn,2WBJQGf1bT1kxuoqziH5g4,"['disco house', 'nu disco', 'funky house', 'house']"
1S76g6wBx7YGlO6XEFTG8L,Micaela,Sonora Carruseles,Salsa Pa Bacanes,2015-06-23,39,https://open.spotify.com/track/1S76g6wBx7YGlO6XEFTG8L,34qU0b0yRjEzRJtknerEDS,"['salsa', 'merengue', 'mambo']"
1SAHqT7lwrUiwrzTEKdN6Q,Ahora Veras,Ñengo Flow,Real G 4 Life,2011-05-14,40,https://open.spotify.com/track/1SAHqT7lwrUiwrzTEKdN6Q,12vb80Km0Ew53ABfJOepVz,"['reggaeton', 'trap latino']"
1TMxv8sfUhU55AC6Ul1PU5,Que Locura Enamorarme De Ti,Eddie Santiago,Atrevido Y Diferente,1986,69,https://open.spotify.com/track/1TMxv8sfUhU55AC6Ul1PU5,5Wg6XnPTp0xXxFCjywwR9I,"['salsa', 'salsa romantica', 'merengue']"
1TPZ028i7BWWS5xW4UN9ss,La Tierra del Olvido,Carlos Vives,La Tierra del Olvido,1995-07-25,54,https://open.spotify.com/track/1TPZ028i7BWWS5xW4UN9ss,4vhNDa5ycK0ST968ek7kRr,"['colombian pop', 'vallenato', 'latin', 'latin pop']"
1TVeCLmOhfvBm68Okc6xmo,Mi Casa,2fox,Mi Casa,2021-09-24,54,https://open.spotify.com/track/1TVeCLmOhfvBm68Okc6xmo,4E9diB5Z272adMK6Hnn5c0,"['afro house', 'latin house']"
1Uhc3p2vd4i48A9nJurQ3N,Put The Light On - Hraach Remix,Awl Alexander,Put The Light On,2021-09-03,12,https://open.spotify.com/track/1Uhc3p2vd4i48A9nJurQ3N,5rEsu9XKaxJrO80zn6UEsD,['organic house']
1VMh7LC1cKwC1K8Fq7g1zy,Needs Tribe,BlackStaR2.10,Trapped In My Existence: The Beat Tape,2017-12-14,33,https://open.spotify.com/track/1VMh7LC1cKwC1K8Fq7g1zy,5959jJVP9fcULsMuHzeXuL,[]
1VN6WHqBF2xqPv5w7YvB7T,Amaworld,Say3,Amaworld,2024-02-08,8,https://open.spotify.com/track/1VN6WHqBF2xqPv5w7YvB7T,1QAhhoqYJHkwJt7YHXrzYj,"['uk funky', 'gqom', 'singeli']"
1W4Ru2eqGagugALBESAse4,Blunt Blowin,Lil Wayne,Tha Carter IV (Explicit Version),2011-01-01,43,https://open.spotify.com/track/1W4Ru2eqGagugALBESAse4,55Aa2cqylxrFIXC767Z865,"['rap', 'hip hop']"
1WgyA7SYEzPRZkig3q1b0j,HOOKIA,Feid,SIXDO,2022-12-02,51,https://open.spotify.com/track/1WgyA7SYEzPRZkig3q1b0j,2LRoIwlKmHjgvigdNGBHNo,"['reggaeton', 'urbano latino']"
1WvrDdouh6C51In1SdATbq,BICHOTA,KAROL G,KG0516,2021-03-26,67,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq,790FomKkXshlbRYZFtlgla,"['reggaeton', 'latin', 'urbano latino']"
1XhQWU3bOBlNYHJ9RYt6ak,Sigue Viajando,Ñengo Flow,Real G 4 Life Part 2,2012-01-03,50,https://open.spotify.com/track/1XhQWU3bOBlNYHJ9RYt6ak,12vb80Km0Ew53ABfJOepVz,"['reggaeton', 'trap latino']"
1ZBU5DSoYQwaZVgep6pfn2,Supuestamente,Ozuna,Aura,2018-08-24,56,https://open.spotify.com/track/1ZBU5DSoYQwaZVgep6pfn2,1i8SpTcr7yvPOmcqrbnVXY,"['reggaeton', 'latin', 'trap latino', 'urbano latino']"
1aHy1ipWQRNauI0ee9uYfi,Fall Back,Lithe,Fall Back / Selfish Game,2024-03-22,76,https://open.spotify.com/track/1aHy1ipWQRNauI0ee9uYfi,7LVC96BEVGugTAp38AajV6,[]
1aUq8rjW1EwkAkMri4VfJy,LOKERA,Rauw Alejandro,SATURNO,2023-01-24,78,https://open.spotify.com/track/1aUq8rjW1EwkAkMri4VfJy,1mcTU81TzQhprhouKaTkpq,"['reggaeton', 'urbano latino', 'trap latino', 'latin']"
1aWlzqhPWYcmMK5H9lgpP6,Señora,Otto Serge,Muy Nuestro,1983-01-01,61,https://open.spotify.com/track/1aWlzqhPWYcmMK5H9lgpP6,5CSek6ot4XS2AWiw1NFTiF,['vallenato']
1bT54cjonipTciS5y04yfJ,Full Tilt Boogie,Uncle Louie,Uncle Louie's Here,2013-02-12,41,https://open.spotify.com/track/1bT54cjonipTciS5y04yfJ,2xwBBWaOe9tXTOxcfFWkJ5,[]
1bbe3DdV3LBSP0grOtG91I,50 Sombras de Austin,Arcángel,Los Favoritos,2015-11-20,40,https://open.spotify.com/track/1bbe3DdV3LBSP0grOtG91I,4SsVbpTthjScTS7U2hmr1X,"['reggaeton', 'trap latino', 'urbano latino']"
1byyrywgUaEytyVCLdjSxm,Barbak,Olivier Giacomotto,Barbak EP,2020-04-24,31,https://open.spotify.com/track/1byyrywgUaEytyVCLdjSxm,5tIMc0MdfB2OV6sULOmeao,"['melodic techno', 'melodic house', 'techno', 'tech house', 'minimal techno']"
1dQQtzeKGUtVTUzLoRI01j,El Mochuelo,Otto Serge,Muy Nuestro,1983-01-01,44,https://open.spotify.com/track/1dQQtzeKGUtVTUzLoRI01j,5CSek6ot4XS2AWiw1NFTiF,['vallenato']
1dt2lHi5RCMPuxz4VxKYgi,Ponte Pa' Mi,Rauw Alejandro,Afrodisíaco,2020-11-13,67,https://open.spotify.com/track/1dt2lHi5RCMPuxz4VxKYgi,1mcTU81TzQhprhouKaTkpq,"['reggaeton', 'urbano latino', 'trap latino', 'latin']"
1e1uMbclHAbJbcXOpiW8Fg,Jersey (feat. Darell),Anuel AA,Jersey (feat. Darell),2016-04-15,49,https://open.spotify.com/track/1e1uMbclHAbJbcXOpiW8Fg,2R21vXR83lH98kGeO99Y66,"['reggaeton', 'trap latino', 'urbano latino', 'latin']"
1eDI5oU04SLsXl0TfxfwYf,Love Me JeJe,Tems,Born in the Wild,2024-06-06,69,https://open.spotify.com/track/1eDI5oU04SLsXl0TfxfwYf,687cZJR45JO7jhk1LHIbgq,"['afrobeats', 'alté', 'afrobeat', 'afropop']"
1eukaqiqtfgQgfKnJlIueO,ESE VATO,DOMELIPA,ESE VATO,2024-07-18,53,https://open.spotify.com/track/1eukaqiqtfgQgfKnJlIueO,2FU49QY6B4RA6orPrbC8P5,[]
1gC67cR9GIUhY5Bvl9czRY,Fear Less - Hraach Remix - Mixed,David Hohme,"Where My Heart Is, Vol. 1",2018-11-01,18,https://open.spotify.com/track/1gC67cR9GIUhY5Bvl9czRY,2dYKTyW1fmdSt8hih9j9yE,"['deep house', 'organic house']"
1h20yRsf5WeuHbohrlfcCt,Me Or The Papes,Jeru The Damaja,Wrath Of The Math,1996-01-01,50,https://open.spotify.com/track/1h20yRsf5WeuHbohrlfcCt,6CsOL9C9iLL0eWKINlDxzQ,"['east coast hip hop', 'boom bap', 'hip hop']"
1h5BWyk4v0gO7mizem45k9,Sunset On Ibiza (Mixed),Three Drives On A Vinyl,Trance Top 1000 - Ibiza Anthems Mini Mix 3,2019-08-30,29,https://open.spotify.com/track/1h5BWyk4v0gO7mizem45k9,10feV0eOe64kjUc95Lnfuv,"['trance', 'eurotrance']"
1hg3RlqFZXJb5YgRoK9qmF,Gangstas,Pop Smoke,Shoot For The Stars Aim For The Moon,2020-07-03,64,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF,0eDvMgVFoNV3TpwtrVCoTj,"['brooklyn drill', 'drill', 'new york drill']"
1iBWjQ9af9NnUd5xnQDB3k,Charm,Rema,Rave & Roses Ultra,2023-04-27,65,https://open.spotify.com/track/1iBWjQ9af9NnUd5xnQDB3k,46pWGuE3dSwY3bMMXGBvVS,"['afrobeats', 'afrobeat', 'afropop']"
1iIrqtbY2aogEHhQkmrV7w,SE TE NOTA (feat. Peso Pluma),Myke Towers,LA PANTERA NEGRA,2024-08-22,61,https://open.spotify.com/track/1iIrqtbY2aogEHhQkmrV7w,7iK8PXO48WeuP03g8YR51W,"['reggaeton', 'trap latino', 'urbano latino']"
1j3LAlJ3H3FjFooikws1KM,Awards,European 305,"FunkyAma, Vol. 3",2021-08-27,8,https://open.spotify.com/track/1j3LAlJ3H3FjFooikws1KM,1UB3q4Ly1A7pOno5OMLENU,"['amapiano', 'uk funky', 'tribal house', 'gqom']"
1jD48pmiHMSVHHPzKLi4P3,Tu Eres Ajena,Eddy Herrera,Atrevido,2001-09-14,65,https://open.spotify.com/track/1jD48pmiHMSVHHPzKLi4P3,4yNdrUaF54csrLixVTnqzC,"['merengue', 'salsa', 'música tropical']"
1jj80muEnrqByfH2omBOcZ,Quizas,Tony Dize,Wisin Y Yandel Presentan: Los Vaqueros,2006-01-01,65,https://open.spotify.com/track/1jj80muEnrqByfH2omBOcZ,3LKXWvXFWrkwUzJWxzwVpW,['reggaeton']
1jxVRXHqJKPzyhDQBmT6vU,Everytime - Nalin & Kane Mix,Lustral,"25 Years, Vol. 3",2023-02-03,49,https://open.spotify.com/track/1jxVRXHqJKPzyhDQBmT6vU,0dkFacPMrWkrQzjjhcMHb7,['trance']
1kQHoEzbfazXqWOMoiMkgI,Taba Tsa Hao (feat. KB Motsilanyane),Malumz on Decks,Find Your Way,2020-01-22,17,https://open.spotify.com/track/1kQHoEzbfazXqWOMoiMkgI,3tMHi8yJjkGraZofrKOKGS,"['gqom', 'afro house', 'amapiano', 'deep house']"
1l1YTy9nJ0trwhsCGcimly,It's A Shame,The Spinners,2nd Time Around (Expanded Edition),1970,64,https://open.spotify.com/track/1l1YTy9nJ0trwhsCGcimly,5fbhwqYYh4YwUoEs582mq5,"['philly soul', 'motown', 'soul', 'northern soul']"
1l8VIDA3SN6UyfSAnr2ytZ,Mi Decisión - Remix,Jhonny Rivera,Mi Decisión (Remix),2022-06-02,57,https://open.spotify.com/track/1l8VIDA3SN6UyfSAnr2ytZ,5TDSNRe3rVLJhxjIhxfcUx,"['popular colombian music', 'ranchera', 'vallenato']"
1lLGOHbOgsrJ2tFQYKNK44,Me and My Friends Are Lonely,Matt Maeson,Who Killed Matt Maeson,2017-03-31,47,https://open.spotify.com/track/1lLGOHbOgsrJ2tFQYKNK44,7gHscNMDI8FF8pcgrV8eIn,[]
1lb3H41lbvAN28N7yqRNL9,Idea 10,Gibran Alcocer,Idea 10,2022-07-09,74,https://open.spotify.com/track/1lb3H41lbvAN28N7yqRNL9,5nWYvcpaqKtp08cYxjOfFr,[]
1lxswgIpzV6HhENRvkflES,Chillax (feat. Ky-Mani Marley),Farruko,Visionary,2015-10-23,65,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,329e4yvIujISKGKz1BZZbO,"['reggaeton', 'trap latino', 'latin']"
1m69ELEgE6k5ZWsap40ozt,Se Preparó,Ozuna,Odisea,2017-08-25,74,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,1i8SpTcr7yvPOmcqrbnVXY,"['reggaeton', 'latin', 'trap latino', 'urbano latino']"
1mKt6MgYyZv6h8aTxX4ng8,Finesse (East African Mix) - feat. Rayvanny & Theecember,Pheelz,Finesse (East African Mix) [feat. Rayvanny & Theecember],2022-07-01,33,https://open.spotify.com/track/1mKt6MgYyZv6h8aTxX4ng8,5Jv1MsZBh0sqokFq7pU8Xg,"['afrobeats', 'afrobeat', 'afropop']"
1mRCw3zwbBKfVltJ61Pzt9,Tonto Amor,Hernán Hernández,Tonto Amor,1983-05-17,42,https://open.spotify.com/track/1mRCw3zwbBKfVltJ61Pzt9,3sUWWK9E0lG12Ok1FVxQnM,"['música tropical', 'cumbia']"
1n3JvneU8FhfldfTQ8BdZs,2:30,Asake,Work Of Art,2023-06-15,58,https://open.spotify.com/track/1n3JvneU8FhfldfTQ8BdZs,3a1tBryiczPAZpgoZN9Rzg,"['afrobeats', 'afrobeat', 'afro adura', 'afropop', 'amapiano', 'afroswing']"
1nSUJWYRqsafI8Bh1X0ypp,People Everyday - Metamorphosis Mix,Arrested Development,Extended Revolution,2003-01-01,56,https://open.spotify.com/track/1nSUJWYRqsafI8Bh1X0ypp,5Va9LuEmaZxnbk1gMnjMD7,[]
1nx6LKAkJ595JFmvFNDn5s,Soh-Soh,Odeal,Sunday At Zuri's,2024-07-05,61,https://open.spotify.com/track/1nx6LKAkJ595JFmvFNDn5s,2BPwxhCvvcb8xDl8GWIjbh,"['afroswing', 'alté', 'afrobeats', 'afrobeat', 'afro soul']"
1oAfkfN23fNfbfJNfQy5iS,Halfway Thugs,Capone-N-Noreaga,The War Report,1997-06-17,46,https://open.spotify.com/track/1oAfkfN23fNfbfJNfQy5iS,6KVPfr3ujUkKOrJf4QeRWD,"['east coast hip hop', 'boom bap']"
1p6gt3zMLUhxZPJzE0Cwjd,Sand Waves - Newman (I Love) Remix,Max & Nim,Sand Waves [Newman (I Love) Remix],2020-05-14,37,https://open.spotify.com/track/1p6gt3zMLUhxZPJzE0Cwjd,2HWIznpGV3NYozQqochmbX,['organic house']
1pUFYb9peWkK8m1WCKNRjp,God Is a DJ,Faithless,Forever Faithless - The Greatest Hits,2005-08-30,58,https://open.spotify.com/track/1pUFYb9peWkK8m1WCKNRjp,5T4UKHhr4HGIC0VzdZQtAE,['trip hop']
1q2J8KWeewoqOrZI4a65P9,Un verano en Nueva York,El Gran Combo De Puerto Rico,Numero 7,1975,59,https://open.spotify.com/track/1q2J8KWeewoqOrZI4a65P9,6nnspeopmJAG07xOxHmqTu,"['salsa', 'salsa romantica', 'merengue']"
1q8oUVzv2NPMpeQbSAiUvH,FOTOGRAFÍAS,Feid,BAHÍA DUCATI,2020-09-11,50,https://open.spotify.com/track/1q8oUVzv2NPMpeQbSAiUvH,2LRoIwlKmHjgvigdNGBHNo,"['reggaeton', 'urbano latino']"
1qPCJzivpvvmDK6sMCvvPK,Only You,AVÖ,Only You,2023-06-16,53,https://open.spotify.com/track/1qPCJzivpvvmDK6sMCvvPK,1YHoYxvG5RWfGN3pt3vuMb,['afro house']
1qPfbQKFBTKMW1z7CjLA9v,Hollywood Sextape,Henry Morris,Jawbreaker,2024-06-21,40,https://open.spotify.com/track/1qPfbQKFBTKMW1z7CjLA9v,1SgGcKiYCO55coa8sdiamq,[]
1r5mgtowxhqse44YVzCk6x,Stupid Love Story,Canserbero,Apa y Can,2012-12-31,71,https://open.spotify.com/track/1r5mgtowxhqse44YVzCk6x,1wGIhYkKWSq4yACtTkCkSX,"['latin hip hop', 'rap']"
1rakaaEKMNAvqBjRJwRnx9,Dare Your Move,MAXI MERAKI,Dare Your Move,2022-11-25,56,https://open.spotify.com/track/1rakaaEKMNAvqBjRJwRnx9,7xGBxYsje4pkBngv1dcLmm,"['afro house', 'melodic house', 'organic house']"
1t3iFNzRGwAzQou1mTxjJX,Me Descontrolo (feat. Jadiel),Musicologo Y Menes,Imperio Nazza,2013-05-24,44,https://open.spotify.com/track/1t3iFNzRGwAzQou1mTxjJX,0xf0KaVp6AMWgesiBh6fee,['reggaeton']
1tL5a9jowsWMtn3wkFYsG9,"Footsteps in the Dark, Pts. 1 & 2",The Isley Brothers,Go for Your Guns,1977-08-21,58,https://open.spotify.com/track/1tL5a9jowsWMtn3wkFYsG9,53QzNeFpzAaXYnrDBbDrIp,"['motown', 'soul', 'quiet storm', 'northern soul']"
1uKLh7ybMY5PN1aH98OfFZ,The Anthem,Guru,Baldhead Slick & The Click,2001-09-25,43,https://open.spotify.com/track/1uKLh7ybMY5PN1aH98OfFZ,6xyaria4AcxjRuJZLkWvMW,"['jazz rap', 'acid jazz', 'east coast hip hop']"
1uaGSDFsLdReQgg8p7Obwh,Avril 14th,Aphex Twin,Drukqs,2001-10-22,61,https://open.spotify.com/track/1uaGSDFsLdReQgg8p7Obwh,6kBDZFXuLrZgHnvmPu9NsG,"['idm', 'ambient', 'electronica']"
1wB9HhcWCPr9HzeF7qztWT,Shoot My Shot,Luxury SA,Shoot My Shot,2020-07-07,10,https://open.spotify.com/track/1wB9HhcWCPr9HzeF7qztWT,1KuiSB2g4gYQoyjmUy4cea,"['amapiano', 'gqom']"
1whdeF2k78myjaj9UEq2e0,LOBA,Dalmata,LOBA,2024-06-07,34,https://open.spotify.com/track/1whdeF2k78myjaj9UEq2e0,3jGlU8UMMo44I2xeLQ6FD3,['reggaeton']
1x20Z90kzwAdj5iyFxwW9w,If I Could I Would,Dirty Doering,Euch die Uhren uns die Zeit,2018-09-14,38,https://open.spotify.com/track/1x20Z90kzwAdj5iyFxwW9w,4N6XVXvfjBPNFCdS56TCea,"['minimal techno', 'melodic techno']"
1yO5dsKWuTrGTknFdGUalK,Follow (Max Manie Remix),Klangkarussell,Follow (Max Manie Remix),2020-11-26,30,https://open.spotify.com/track/1yO5dsKWuTrGTknFdGUalK,041iTeoMIwXMlShuQPIVKo,[]
1z16b5hw4muJBOsiXl0S4y,Tu enamorado,Pedro Infante,60 Rancheras Inmortales,1996,48,https://open.spotify.com/track/1z16b5hw4muJBOsiXl0S4y,7y33enVLfDvft6HGNmcxdV,"['mariachi', 'bolero', 'ranchera', 'música mexicana']"
1zJkWig0QfNBsH79SKjE9p,Podemos Repetirlo,Don Omar,FOREVER KING,2023-06-15,55,https://open.spotify.com/track/1zJkWig0QfNBsH79SKjE9p,33ScadVnbm2X8kkUqOkC6Z,"['reggaeton', 'urbano latino']"
1zalbW0fWklWfbgaZrpsCn,Ndiza Nam,De Mogul SA,Lessons,2020-02-14,0,https://open.spotify.com/track/1zalbW0fWklWfbgaZrpsCn,0QkYGHzYrh3PM5EjcvHfqC,"['amapiano', 'gqom', 'afropop', 'afro soul']"
20ULOJfgc85eBXq83rjKEf,No Copio,Crudo Means Raw,No Copio,2018-08-16,52,https://open.spotify.com/track/20ULOJfgc85eBXq83rjKEf,3fQP5a7SIC91kV4N8AOy53,['latin hip hop']
21KQ4I7G77kFQqpSqAjJFP,Eleganza - Edit,Rhode & Brown,Eleganza,2023-02-03,30,https://open.spotify.com/track/21KQ4I7G77kFQqpSqAjJFP,3tA0d4G3jC6CXf6MXEZE5T,"['lo-fi house', 'disco house', 'italo disco', 'italo dance']"
22Gtn6IgKaXMypOLWlVpCG,Tanquilla,Boss Axis,Tanquilla,2013-12-30,29,https://open.spotify.com/track/22Gtn6IgKaXMypOLWlVpCG,0LbAebKs7ZKbgtOnIizXLk,"['minimal techno', 'melodic techno', 'organic house', 'deep house']"
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,2015-08-28,78,https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81,1Xyo4u8uXC1ZmMpatF05PJ,[]
23XeMmnGO1lHjooSSVUYtU,Un Hijo En La Disco (feat. Casa De Leones) - Remix,Jowell & Randy,Los Mas Sueltos Del Reggaeton,2007-12-18,37,https://open.spotify.com/track/23XeMmnGO1lHjooSSVUYtU,4IMAo2UQchVFyPH24PAjUs,"['reggaeton', 'urbano latino']"
24FK4D2WLU7qz1FQ6Ma6C3,Back To The Beat,Bloone,Back To The Beat,2024-03-21,28,https://open.spotify.com/track/24FK4D2WLU7qz1FQ6Ma6C3,4KdBD8ewoFxsKz2UM4Inzp,[]
24Fqn0WDwEXOamnj9KHnEQ,Maniatica Sexual,Lito y Polaco,Reggeton En La Parada Puertorriqueña Vol. 2,2005-01-01,29,https://open.spotify.com/track/24Fqn0WDwEXOamnj9KHnEQ,1CLPoZyoqBo2z444JtmBAF,"['latin hip hop', 'reggaeton']"
24HRMvt847yXBuflnBApb8,La Guagua,El Combo Candela,Bien Bailable,1991-04-06,16,https://open.spotify.com/track/24HRMvt847yXBuflnBApb8,0cNiAv2ljjm6OgUF2rxvIm,"['música tropical', 'cumbia']"
24VEUvUO29kl6DgdmgvFNs,Lost in Brussels,Stereoclip,Hometown,2015-09-28,45,https://open.spotify.com/track/24VEUvUO29kl6DgdmgvFNs,4x2Ejyd2OGXtZrPvAQWvYL,['melodic techno']
24lBVR15wE6fcl7vN5pec1,XNTXS,Feid,FERXXO (VOL 1: M.O.R),2020-04-23,48,https://open.spotify.com/track/24lBVR15wE6fcl7vN5pec1,2LRoIwlKmHjgvigdNGBHNo,"['reggaeton', 'urbano latino']"
24uwH6cnhvjLtwBxrNS21N,Gordo Funky,Akapellah,Como Nunca,2017-12-23,45,https://open.spotify.com/track/24uwH6cnhvjLtwBxrNS21N,6fMZytDgX1Q9OV6ndSugym,['latin hip hop']
25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema & Tempoe)",Victony,"Soweto (with Don Toliver, Rema and Tempoe)",2023-03-22,71,https://open.spotify.com/track/25Kyv5SeEenT0EETpP2hYn,1E5hfn5BduN2nnoZCJmUVG,"['afrobeats', 'afrobeat', 'afropop', 'alté', 'afro soul', 'amapiano']"
25dXuQZNcO7wTJ2hGR8vWg,Si Estoy Facil,Hector & Tito,Season Finale,2005-01-01,51,https://open.spotify.com/track/25dXuQZNcO7wTJ2hGR8vWg,5aB4SpKYteOJ8pAleoKkg7,['reggaeton']
26sncSwReSsEXl5CxS1hMX,Salvavidas,Aerophon,Horizonte,2018-09-14,42,https://open.spotify.com/track/26sncSwReSsEXl5CxS1hMX,6nfNQvqechLUJaFHYAciep,['latin hip hop']
27BrerRuQ8H2nqXuiKtBah,The Day I Die,ISLAND,Feels Like Air,2018-04-06,33,https://open.spotify.com/track/27BrerRuQ8H2nqXuiKtBah,1UqvcbBmsHw8rjIZe1WiZl,[]
27Z4yaeuxyRaIV7ve5rEx5,Dead Calm,Peebs The Prophet,Ills of the Earth,2015-04-08,48,https://open.spotify.com/track/27Z4yaeuxyRaIV7ve5rEx5,3orf8fIyCMlFkLUeYK0DCi,['jazz rap']
27km5dlg1R3470wKaTzCRR,Anda sola - Turreo Edit,Markitos.Deejay,Anda sola (Turreo Edit),2024-03-09,28,https://open.spotify.com/track/27km5dlg1R3470wKaTzCRR,5q8IFY8kR8TwtDkipMWieI,['turreo']
27ze5t5tIDPlVits0KRbxT,El Perdedor,Aventura,K.O.B. Live,2006-12-19,74,https://open.spotify.com/track/27ze5t5tIDPlVits0KRbxT,1qto4hHid1P71emI6Fd8xi,"['bachata', 'bachata pop']"
294bZQoJEueD2ys3wrNDmI,Airwave - Radio Vocal Edit,Rank 1,Airwave,2000-01-01,51,https://open.spotify.com/track/294bZQoJEueD2ys3wrNDmI,1eQe86RbDKRIiGZk08r9YJ,"['trance', 'progressive trance']"
297PYWIVLP38C1a92ND8Kv,So Cold,Balu Brigada,So Cold,2024-06-07,65,https://open.spotify.com/track/297PYWIVLP38C1a92ND8Kv,6O9vGMmTwzihULICPCsNf2,[]
29DAucP3S2qSdh1fiamJRs,No Tiene Novio (feat. Nejo & Tego Calderon),DJ Nelson,The King of the Remix,2017-08-27,49,https://open.spotify.com/track/29DAucP3S2qSdh1fiamJRs,2ydZrTy8U3kOMOzx20s3dg,['reggaeton']
29ShXDWDedEwZkYc8Du08N,Imaginate,Rich Music LTD,The Academy,2019-10-11,65,https://open.spotify.com/track/29ShXDWDedEwZkYc8Du08N,2kqUKsTuEj1lPbm6BSn1AU,['reggaeton']
29X49fMsXrX341vOQXtAxm,Love Is Blind,Lady Zamar,King Zamar,2017-03-31,41,https://open.spotify.com/track/29X49fMsXrX341vOQXtAxm,5BWiwrFskTQRxKUjPMh8kI,"['gqom', 'afro soul', 'afropop', 'amapiano', 'afro house']"
2AlO5CLisJAA9X5JybMtuz,Fantasy (feat. O.D.B.) - Bad Boy Fantasy,Mariah Carey,Fantasy EP,1995-09-12,54,https://open.spotify.com/track/2AlO5CLisJAA9X5JybMtuz,4iHNK0tOyZPYnBU7nGAgpQ,['christmas']
2BPGQ4G7lRsHrwf1HL9HAC,Journey of Love,Culoe De Song,Exodus,2013-11-05,11,https://open.spotify.com/track/2BPGQ4G7lRsHrwf1HL9HAC,69vFBZxQu4TQ4ZDOI9L6KR,"['afro house', 'gqom', 'tribal house', 'deep house', 'house']"
2C3QwVE5adFCVsCqayhPW7,You Know My Steez,Gang Starr,Moment Of Truth,1998-03-31,53,https://open.spotify.com/track/2C3QwVE5adFCVsCqayhPW7,5cMgGlA1xGyeAB2ctYlRdZ,"['east coast hip hop', 'hip hop', 'boom bap']"
2COdLxvoBkZr3L6IFgKaSi,La Pista Secreta,Los Tucanes De Tijuana,Clave Nueva,1995-06-20,58,https://open.spotify.com/track/2COdLxvoBkZr3L6IFgKaSi,014WIDx7H4BRCHB1faiisK,"['corrido', 'norteño', 'cumbia norteña', 'música mexicana', 'banda']"
2DBKcMnDjodcSJJpBVfwPr,Ojitos,Bryant Myers,Bendecido,2020-10-30,48,https://open.spotify.com/track/2DBKcMnDjodcSJJpBVfwPr,6w9ToX5slZ4uIdmD17hJ3c,"['trap latino', 'reggaeton', 'trap', 'urbano latino', 'dembow']"
